# timestamp x y z qx qy qz qw
1766147931.963608265 208361.829231 2503322.890271 27.872975 0.008714 -0.012843 -0.734643 -0.678276
1766147931.982995510 208361.824838 2503323.036240 27.875563 0.009057 -0.013441 -0.734666 -0.678235
1766147932.003003359 208361.820061 2503323.182358 27.877983 0.009520 -0.013873 -0.734662 -0.678225
1766147932.023033857 208361.815469 2503323.328435 27.880087 0.009796 -0.014340 -0.734692 -0.678179
1766147932.043016911 208361.811030 2503323.474044 27.881817 0.009902 -0.014748 -0.734723 -0.678135
1766147932.063647985 208361.806290 2503323.619418 27.883223 0.010031 -0.014966 -0.734754 -0.678095
1766147932.082978725 208361.801231 2503323.764652 27.884419 0.010173 -0.015138 -0.734790 -0.678050
1766147932.102972507 208361.796185 2503323.909537 27.885511 0.010271 -0.015187 -0.734823 -0.678011
1766147932.122948647 208361.790710 2503324.054309 27.886420 0.010404 -0.015080 -0.734799 -0.678038
1766147932.142976999 208361.785042 2503324.198993 27.887379 0.010564 -0.014892 -0.734861 -0.677972
1766147932.164411306 208361.779193 2503324.343329 27.888184 0.010722 -0.014631 -0.734907 -0.677925
1766147932.183004618 208361.773022 2503324.487541 27.888972 0.010822 -0.014264 -0.734871 -0.677970
1766147932.202959776 208361.767105 2503324.631746 27.889745 0.010826 -0.014055 -0.734871 -0.677975
1766147932.223032951 208361.761163 2503324.775789 27.890490 0.010823 -0.013687 -0.734895 -0.677956
1766147932.243019581 208361.754756 2503324.919742 27.891130 0.010766 -0.013156 -0.734856 -0.678010
1766147932.266123056 208361.748435 2503325.063597 27.891926 0.010656 -0.012884 -0.734841 -0.678033
1766147932.283021927 208361.742078 2503325.207573 27.892764 0.010664 -0.012313 -0.734827 -0.678059
1766147932.303096771 208361.735842 2503325.351808 27.893608 0.010693 -0.011936 -0.734811 -0.678083
1766147932.322989941 208361.729568 2503325.496041 27.894677 0.010683 -0.011565 -0.734820 -0.678079
1766147932.342973232 208361.723550 2503325.640445 27.895718 0.010692 -0.011216 -0.734838 -0.678066
1766147932.364521265 208361.717892 2503325.785223 27.896718 0.010881 -0.011092 -0.734858 -0.678043
1766147932.383056641 208361.712067 2503325.929989 27.897804 0.011051 -0.010918 -0.734882 -0.678017
1766147932.403036118 208361.706291 2503326.074720 27.898777 0.011102 -0.010707 -0.734887 -0.678014
1766147932.423021793 208361.701020 2503326.219405 27.899585 0.011068 -0.010629 -0.734930 -0.677969
1766147932.443491697 208361.696166 2503326.364048 27.900417 0.010927 -0.010643 -0.734947 -0.677953
1766147932.464921474 208361.691196 2503326.508686 27.901197 0.010864 -0.010590 -0.734951 -0.677951
1766147932.482978106 208361.686284 2503326.653285 27.902032 0.010690 -0.010568 -0.734963 -0.677941
1766147932.503174067 208361.681502 2503326.797894 27.903028 0.010587 -0.010534 -0.734984 -0.677920
1766147932.523121834 208361.676545 2503326.942436 27.903928 0.010526 -0.010525 -0.734992 -0.677913
1766147932.543065548 208361.671962 2503327.087194 27.904897 0.010411 -0.010505 -0.735007 -0.677899
1766147932.563630342 208361.667342 2503327.232059 27.905882 0.010275 -0.010626 -0.734993 -0.677913
1766147932.583053112 208361.662518 2503327.376816 27.907076 0.010166 -0.010611 -0.735000 -0.677908
1766147932.602989912 208361.657678 2503327.521835 27.908388 0.010277 -0.010769 -0.734976 -0.677929
1766147932.622952700 208361.652935 2503327.667002 27.909500 0.010245 -0.010916 -0.734983 -0.677921
1766147932.643057108 208361.648277 2503327.812078 27.910900 0.010234 -0.011189 -0.734928 -0.677976
1766147932.663549900 208361.642994 2503327.957309 27.912414 0.010404 -0.011292 -0.734920 -0.677980
1766147932.683009624 208361.637756 2503328.102530 27.913878 0.010554 -0.011383 -0.734908 -0.677989
1766147932.703098774 208361.632770 2503328.247692 27.915328 0.010726 -0.011596 -0.734943 -0.677945
1766147932.722959757 208361.627614 2503328.392799 27.916704 0.010680 -0.011583 -0.734925 -0.677965
1766147932.742974043 208361.622729 2503328.537691 27.917919 0.010746 -0.011691 -0.734930 -0.677957
1766147932.786714792 208361.617697 2503328.682514 27.918952 0.010775 -0.011653 -0.734947 -0.677939
1766147932.793909788 208361.612431 2503328.827252 27.920056 0.010714 -0.011561 -0.734932 -0.677958
1766147932.803085327 208361.607014 2503328.972074 27.921167 0.010864 -0.011462 -0.734920 -0.677970
1766147932.823039770 208361.602060 2503329.116838 27.922266 0.010859 -0.011456 -0.734946 -0.677942
1766147932.843102217 208361.597296 2503329.261327 27.923438 0.010694 -0.011551 -0.734901 -0.677992
1766147932.863574266 208361.592688 2503329.406190 27.924516 0.010611 -0.011708 -0.734810 -0.678088
1766147932.883052349 208361.588184 2503329.550978 27.925560 0.010506 -0.011905 -0.734789 -0.678109
1766147932.903127670 208361.583570 2503329.695729 27.926719 0.010255 -0.012003 -0.734736 -0.678169
1766147932.923106432 208361.578895 2503329.840455 27.928002 0.010204 -0.012120 -0.734711 -0.678195
1766147932.942969799 208361.574450 2503329.985259 27.929170 0.010117 -0.012289 -0.734665 -0.678243
1766147932.963551283 208361.569987 2503330.130379 27.930084 0.010079 -0.012422 -0.734609 -0.678302
1766147932.983007193 208361.565540 2503330.275768 27.930844 0.010120 -0.012607 -0.734589 -0.678320
1766147933.002943754 208361.561490 2503330.420570 27.931549 0.009809 -0.012888 -0.734563 -0.678347
1766147933.023016691 208361.557728 2503330.565458 27.932381 0.009749 -0.013221 -0.734523 -0.678384
1766147933.043066740 208361.553509 2503330.710308 27.933195 0.009493 -0.013350 -0.734514 -0.678395
1766147933.064561129 208361.549289 2503330.854863 27.934161 0.009280 -0.013423 -0.734558 -0.678349
1766147933.082948446 208361.544885 2503330.999236 27.935458 0.008980 -0.013370 -0.734583 -0.678327
1766147933.103036165 208361.540435 2503331.143290 27.937128 0.008620 -0.013083 -0.734651 -0.678264
1766147933.122992039 208361.535797 2503331.287266 27.938798 0.008336 -0.012758 -0.734696 -0.678226
1766147933.143171072 208361.531013 2503331.431063 27.940597 0.007863 -0.012363 -0.734748 -0.678182
1766147933.163545609 208361.526465 2503331.574723 27.942635 0.007538 -0.011888 -0.734778 -0.678161
1766147933.183068752 208361.521591 2503331.718318 27.944716 0.007146 -0.011459 -0.734790 -0.678161
1766147933.203036547 208361.517152 2503331.861987 27.946912 0.006458 -0.011128 -0.734751 -0.678215
1766147933.223093271 208361.513375 2503332.005789 27.949127 0.005717 -0.010971 -0.734740 -0.678236
1766147933.242951155 208361.509528 2503332.149822 27.951328 0.005006 -0.010864 -0.734712 -0.678274
1766147933.266086102 208361.505459 2503332.293991 27.953515 0.004388 -0.010728 -0.734655 -0.678342
1766147933.282927275 208361.501550 2503332.438396 27.955836 0.003936 -0.010569 -0.734669 -0.678332
1766147933.303028584 208361.497102 2503332.582929 27.958031 0.003613 -0.010347 -0.734693 -0.678312
1766147933.322979450 208361.492486 2503332.727967 27.960193 0.003316 -0.010147 -0.734684 -0.678326
1766147933.343027592 208361.488190 2503332.873278 27.962031 0.003100 -0.010127 -0.734721 -0.678287
1766147933.364627600 208361.483954 2503333.018381 27.963240 0.002854 -0.010035 -0.734759 -0.678248
1766147933.383016109 208361.479870 2503333.163621 27.963994 0.002582 -0.009901 -0.734800 -0.678207
1766147933.403037548 208361.475234 2503333.309495 27.964933 0.002437 -0.010027 -0.734911 -0.678085
1766147933.423019886 208361.470172 2503333.455825 27.966172 0.002756 -0.009974 -0.734959 -0.678033
1766147933.442993164 208361.464340 2503333.602469 27.967313 0.003201 -0.009806 -0.734992 -0.677997
1766147933.463566780 208361.458706 2503333.749481 27.968811 0.003665 -0.010070 -0.735052 -0.677926
1766147933.483035564 208361.453033 2503333.896786 27.970483 0.004268 -0.010395 -0.734981 -0.677995
1766147933.502969027 208361.447112 2503334.044596 27.972212 0.005046 -0.010916 -0.734911 -0.678057
1766147933.522979736 208361.440839 2503334.192653 27.974224 0.005870 -0.011403 -0.734860 -0.678098
1766147933.543004036 208361.434526 2503334.340788 27.976388 0.006786 -0.011942 -0.734770 -0.678177
1766147933.563560963 208361.428228 2503334.489228 27.978669 0.007812 -0.012443 -0.734676 -0.678259
1766147933.583006620 208361.421629 2503334.637777 27.981101 0.008914 -0.012944 -0.734616 -0.678302
1766147933.603070259 208361.415593 2503334.786417 27.983674 0.009885 -0.013547 -0.734605 -0.678288
1766147933.623009205 208361.409952 2503334.934983 27.986315 0.010799 -0.014192 -0.734601 -0.678265
1766147933.642999411 208361.404327 2503335.083237 27.988738 0.011567 -0.014709 -0.734594 -0.678249
1766147933.663565636 208361.398907 2503335.231277 27.991081 0.012261 -0.015180 -0.734631 -0.678187
1766147933.682963133 208361.393672 2503335.378931 27.993390 0.012880 -0.015618 -0.734678 -0.678114
1766147933.702989817 208361.388473 2503335.526237 27.995666 0.013364 -0.015886 -0.734693 -0.678082
1766147933.723116398 208361.382824 2503335.673069 27.997668 0.013710 -0.015868 -0.734688 -0.678081
1766147933.743056536 208361.377244 2503335.819607 27.999476 0.014005 -0.015808 -0.734678 -0.678088
1766147933.793205023 208361.371473 2503335.965860 28.001262 0.014323 -0.015603 -0.734664 -0.678100
1766147933.800128222 208361.365734 2503336.111826 28.002724 0.014463 -0.015326 -0.734641 -0.678129
1766147933.803273439 208361.359847 2503336.257339 28.003693 0.014423 -0.014894 -0.734575 -0.678211
1766147933.823061705 208361.353767 2503336.402650 28.004303 0.014370 -0.014381 -0.734459 -0.678348
1766147933.842982292 208361.347874 2503336.547886 28.004446 0.014276 -0.013909 -0.734356 -0.678472
1766147933.863627672 208361.342329 2503336.692995 28.004294 0.013978 -0.013511 -0.734269 -0.678580
1766147933.883036137 208361.336845 2503336.837934 28.004103 0.013599 -0.013093 -0.734158 -0.678716
1766147933.903048038 208361.331289 2503336.982954 28.003650 0.013253 -0.012574 -0.734064 -0.678834
1766147933.923104286 208361.326032 2503337.127938 28.003103 0.013006 -0.012107 -0.734028 -0.678887
1766147933.943032980 208361.320726 2503337.272864 28.002613 0.012749 -0.011539 -0.734008 -0.678923
1766147933.963594675 208361.315302 2503337.417827 28.002142 0.012503 -0.010958 -0.734002 -0.678944
1766147933.983280897 208361.310184 2503337.562924 28.001720 0.012179 -0.010327 -0.734031 -0.678928
1766147934.003166199 208361.305600 2503337.708203 28.001305 0.011884 -0.009981 -0.734055 -0.678913
1766147934.023250818 208361.301100 2503337.853583 28.001142 0.011472 -0.009718 -0.734061 -0.678917
1766147934.043135881 208361.296683 2503337.999122 28.001208 0.011169 -0.009531 -0.734061 -0.678925
1766147934.064777136 208361.292527 2503338.144959 28.001551 0.011001 -0.009450 -0.734053 -0.678937
1766147934.082986355 208361.288450 2503338.291182 28.002156 0.010813 -0.009460 -0.734026 -0.678969
1766147934.103064060 208361.284272 2503338.437557 28.003137 0.010703 -0.009708 -0.733976 -0.679022
1766147934.123030424 208361.280193 2503338.584053 28.004443 0.010644 -0.009822 -0.733953 -0.679046
1766147934.143254280 208361.275696 2503338.730594 28.005879 0.010714 -0.009835 -0.733879 -0.679124
1766147934.163835526 208361.271195 2503338.877321 28.007503 0.010925 -0.009888 -0.733834 -0.679169
1766147934.183303118 208361.266915 2503339.023986 28.009098 0.010872 -0.010095 -0.733805 -0.679198
1766147934.203328609 208361.262812 2503339.170684 28.010809 0.010857 -0.010349 -0.733772 -0.679230
1766147934.223625660 208361.258813 2503339.317345 28.012313 0.010883 -0.010498 -0.733718 -0.679286
1766147934.243289471 208361.255197 2503339.463983 28.013609 0.010642 -0.010854 -0.733701 -0.679303
1766147934.266721249 208361.251617 2503339.610557 28.014996 0.010413 -0.011095 -0.733717 -0.679285
1766147934.283066511 208361.247877 2503339.757149 28.016394 0.010326 -0.011250 -0.733743 -0.679255
1766147934.303045750 208361.243788 2503339.903894 28.017668 0.010301 -0.011358 -0.733774 -0.679221
1766147934.323223352 208361.239510 2503340.050446 28.019065 0.010402 -0.011334 -0.733845 -0.679143
1766147934.343062162 208361.235019 2503340.197046 28.020524 0.010538 -0.011317 -0.733852 -0.679134
1766147934.363626242 208361.230513 2503340.343658 28.021815 0.010554 -0.011344 -0.733841 -0.679144
1766147934.382990122 208361.226287 2503340.490312 28.023017 0.010520 -0.011551 -0.733844 -0.679138
1766147934.403011560 208361.222238 2503340.636911 28.024298 0.010403 -0.011731 -0.733839 -0.679143
1766147934.422955275 208361.217873 2503340.783425 28.025525 0.010352 -0.011841 -0.733821 -0.679161
1766147934.443037510 208361.213553 2503340.930045 28.026713 0.010258 -0.011964 -0.733809 -0.679173
1766147934.463870287 208361.209475 2503341.076527 28.027891 0.010075 -0.012083 -0.733780 -0.679205
1766147934.483530760 208361.205215 2503341.222863 28.029095 0.010063 -0.012180 -0.733754 -0.679231
1766147934.503216267 208361.200893 2503341.369273 28.030284 0.009971 -0.012145 -0.733752 -0.679236
1766147934.523024559 208361.196514 2503341.515761 28.031544 0.009894 -0.012238 -0.733736 -0.679253
1766147934.543007612 208361.191832 2503341.662286 28.032871 0.009937 -0.012147 -0.733712 -0.679280
1766147934.563617945 208361.187076 2503341.808847 28.034174 0.010035 -0.011974 -0.733729 -0.679262
1766147934.582941532 208361.182303 2503341.955569 28.035356 0.010137 -0.011967 -0.733781 -0.679205
1766147934.603045702 208361.177741 2503342.102350 28.036290 0.010099 -0.012035 -0.733817 -0.679165
1766147934.623150826 208361.173639 2503342.249448 28.037180 0.010361 -0.012394 -0.733831 -0.679140
1766147934.643008471 208361.169610 2503342.396343 28.038031 0.010280 -0.012678 -0.733849 -0.679116
1766147934.663577318 208361.165744 2503342.543315 28.038911 0.010075 -0.012923 -0.733863 -0.679099
1766147934.682990313 208361.161403 2503342.690249 28.039761 0.010176 -0.013112 -0.733860 -0.679097
1766147934.702950001 208361.156664 2503342.836493 28.040725 0.010125 -0.012897 -0.733895 -0.679065
1766147934.722986221 208361.152041 2503342.982775 28.041982 0.010251 -0.012773 -0.733883 -0.679078
1766147934.743053675 208361.147235 2503343.128913 28.043151 0.010213 -0.012540 -0.733828 -0.679143
1766147934.785783768 208361.142386 2503343.274748 28.044490 0.010057 -0.012257 -0.733827 -0.679151
1766147934.792834282 208361.137987 2503343.420390 28.046006 0.009831 -0.012093 -0.733807 -0.679179
1766147934.803307295 208361.133819 2503343.565971 28.047468 0.009330 -0.012021 -0.733737 -0.679263
1766147934.823341131 208361.129779 2503343.712040 28.048955 0.008919 -0.012021 -0.733723 -0.679284
1766147934.842998981 208361.126368 2503343.858211 28.050308 0.008559 -0.012073 -0.733737 -0.679272
1766147934.863895893 208361.122451 2503344.003956 28.052026 0.008058 -0.012052 -0.733707 -0.679311
1766147934.883307695 208361.117883 2503344.150011 28.054109 0.007977 -0.011710 -0.733767 -0.679254
1766147934.903162003 208361.113276 2503344.296523 28.055970 0.008087 -0.011517 -0.733894 -0.679119
1766147934.923032522 208361.108845 2503344.442998 28.057861 0.008021 -0.011391 -0.733932 -0.679080
1766147934.943061829 208361.104026 2503344.589287 28.059720 0.008120 -0.011051 -0.733940 -0.679076
1766147934.963685036 208361.099329 2503344.735939 28.061187 0.008170 -0.010873 -0.733975 -0.679041
1766147934.983041286 208361.094685 2503344.882477 28.062374 0.007922 -0.010862 -0.733999 -0.679017
1766147935.003326178 208361.089663 2503345.028876 28.063218 0.007791 -0.010704 -0.733910 -0.679117
1766147935.023058414 208361.084893 2503345.175444 28.064163 0.007840 -0.010402 -0.733920 -0.679112
1766147935.043300867 208361.080561 2503345.322100 28.064828 0.007574 -0.010348 -0.733907 -0.679129
1766147935.064099073 208361.076205 2503345.468890 28.065576 0.007470 -0.010506 -0.733919 -0.679115
1766147935.082962513 208361.071673 2503345.616038 28.066393 0.007511 -0.010490 -0.733815 -0.679227
1766147935.103397846 208361.067250 2503345.763588 28.067347 0.007667 -0.010723 -0.733779 -0.679260
1766147935.123319387 208361.062618 2503345.911106 28.068578 0.007916 -0.010823 -0.733778 -0.679257
1766147935.143297434 208361.057497 2503346.058908 28.070236 0.008252 -0.010905 -0.733689 -0.679348
1766147935.164035320 208361.052830 2503346.207019 28.071956 0.008849 -0.011057 -0.733673 -0.679355
1766147935.183372736 208361.048223 2503346.355398 28.073960 0.009330 -0.011414 -0.733705 -0.679308
1766147935.203299761 208361.043668 2503346.503675 28.075810 0.009468 -0.011837 -0.733698 -0.679307
1766147935.223348856 208361.039782 2503346.651639 28.077517 0.009697 -0.012208 -0.733669 -0.679328
1766147935.243068695 208361.035594 2503346.799687 28.079577 0.010176 -0.012552 -0.733685 -0.679298
1766147935.266259432 208361.030686 2503346.947752 28.081839 0.010502 -0.012777 -0.733628 -0.679350
1766147935.283066273 208361.025652 2503347.095592 28.083835 0.010777 -0.012730 -0.733554 -0.679426
1766147935.302998304 208361.020606 2503347.243367 28.086002 0.011180 -0.012684 -0.733561 -0.679413
1766147935.323017597 208361.015127 2503347.391004 28.088209 0.011666 -0.012513 -0.733460 -0.679517
1766147935.342978716 208361.010390 2503347.538462 28.089931 0.011780 -0.012477 -0.733376 -0.679606
1766147935.363486767 208361.006236 2503347.685852 28.091496 0.011787 -0.012618 -0.733346 -0.679636
1766147935.382973433 208361.001349 2503347.833169 28.093089 0.011840 -0.012440 -0.733303 -0.679685
1766147935.402964830 208360.996243 2503347.979995 28.094758 0.011530 -0.012262 -0.733224 -0.679778
1766147935.423038483 208360.991865 2503348.126771 28.096392 0.011561 -0.011963 -0.733211 -0.679798
1766147935.443077326 208360.986941 2503348.273624 28.097679 0.011461 -0.011574 -0.733228 -0.679788
1766147935.463528395 208360.983352 2503348.420181 28.098875 0.010995 -0.011457 -0.733246 -0.679778
1766147935.483000517 208360.979811 2503348.566716 28.099757 0.010365 -0.011271 -0.733231 -0.679808
1766147935.502970934 208360.976186 2503348.713604 28.100497 0.009893 -0.010997 -0.733247 -0.679801
1766147935.523038864 208360.972340 2503348.860356 28.101247 0.009583 -0.010727 -0.733324 -0.679727
1766147935.543037176 208360.968474 2503349.007347 28.101996 0.009156 -0.010442 -0.733324 -0.679738
1766147935.563647985 208360.965124 2503349.154305 28.102765 0.008784 -0.010246 -0.733347 -0.679721
1766147935.583024502 208360.961428 2503349.301437 28.103576 0.008413 -0.010134 -0.733323 -0.679752
1766147935.603080750 208360.957441 2503349.449144 28.104384 0.008182 -0.010102 -0.733304 -0.679777
1766147935.623322964 208360.953815 2503349.596942 28.105242 0.007923 -0.010089 -0.733342 -0.679739
1766147935.642996073 208360.950327 2503349.744979 28.106244 0.007637 -0.010248 -0.733344 -0.679738
1766147935.663559437 208360.946296 2503349.893312 28.107278 0.007618 -0.010247 -0.733343 -0.679738
1766147935.683033466 208360.941976 2503350.041816 28.108446 0.007754 -0.010246 -0.733379 -0.679698
1766147935.702976227 208360.937059 2503350.190501 28.109587 0.007925 -0.010197 -0.733390 -0.679686
1766147935.723192453 208360.932580 2503350.339386 28.110880 0.008091 -0.010229 -0.733427 -0.679644
1766147935.743276834 208360.928054 2503350.488458 28.112137 0.008364 -0.010373 -0.733471 -0.679590
1766147935.788567305 208360.923532 2503350.637703 28.113481 0.008540 -0.010596 -0.733472 -0.679583
1766147935.795586824 208360.919200 2503350.787135 28.115044 0.008720 -0.010985 -0.733485 -0.679561
1766147935.802947521 208360.914683 2503350.936722 28.116916 0.009003 -0.011301 -0.733536 -0.679497
1766147935.823054314 208360.909942 2503351.086267 28.118832 0.009281 -0.011559 -0.733561 -0.679462
1766147935.842991114 208360.905671 2503351.235868 28.120845 0.009516 -0.011828 -0.733638 -0.679371
1766147935.863608837 208360.901407 2503351.385827 28.122925 0.009723 -0.012176 -0.733719 -0.679274
1766147935.883023500 208360.897076 2503351.535301 28.124827 0.009851 -0.012429 -0.733787 -0.679195
1766147935.903326273 208360.892583 2503351.684619 28.126729 0.009820 -0.012614 -0.733811 -0.679165
1766147935.923323393 208360.888374 2503351.834356 28.128475 0.009939 -0.012886 -0.733901 -0.679062
1766147935.943035841 208360.884473 2503351.984036 28.129975 0.009882 -0.013316 -0.733940 -0.679011
1766147935.963928223 208360.880928 2503352.133719 28.131585 0.009711 -0.013861 -0.733983 -0.678957
1766147935.983049631 208360.876925 2503352.283283 28.133072 0.009676 -0.014036 -0.733978 -0.678959
1766147936.003006697 208360.872575 2503352.432895 28.134286 0.009662 -0.014169 -0.734010 -0.678923
1766147936.023062468 208360.868057 2503352.582456 28.135445 0.009647 -0.014357 -0.734073 -0.678850
1766147936.043042183 208360.863150 2503352.731852 28.136565 0.009676 -0.014243 -0.734109 -0.678813
1766147936.064059496 208360.858061 2503352.881407 28.137556 0.009848 -0.014011 -0.734146 -0.678775
1766147936.082996368 208360.852620 2503353.030722 28.138308 0.009922 -0.013824 -0.734191 -0.678729
1766147936.103108406 208360.847107 2503353.180133 28.139009 0.009924 -0.013508 -0.734269 -0.678651
1766147936.123003006 208360.841319 2503353.329521 28.139574 0.010096 -0.013282 -0.734354 -0.678562
1766147936.143093824 208360.835351 2503353.478912 28.140183 0.010123 -0.012936 -0.734417 -0.678500
1766147936.164622784 208360.829259 2503353.628473 28.140829 0.010311 -0.012610 -0.734495 -0.678419
1766147936.182978392 208360.823143 2503353.778380 28.141352 0.010542 -0.012333 -0.734619 -0.678286
1766147936.203058720 208360.817344 2503353.928500 28.141755 0.010666 -0.012282 -0.734717 -0.678179
1766147936.223057508 208360.811729 2503354.078717 28.142408 0.010765 -0.012363 -0.734780 -0.678107
1766147936.243365049 208360.805969 2503354.228863 28.143146 0.010944 -0.012353 -0.734866 -0.678011
1766147936.266041040 208360.800038 2503354.379058 28.144207 0.011008 -0.012324 -0.734964 -0.677904
1766147936.282919168 208360.794377 2503354.529384 28.145347 0.011166 -0.012310 -0.735062 -0.677797
1766147936.302959919 208360.789147 2503354.679555 28.146368 0.011188 -0.012445 -0.735142 -0.677706
1766147936.322991848 208360.784135 2503354.829378 28.147432 0.010927 -0.012494 -0.735235 -0.677609
1766147936.343032122 208360.779446 2503354.979194 28.148717 0.010456 -0.012530 -0.735328 -0.677515
1766147936.363580942 208360.774731 2503355.129100 28.150098 0.010267 -0.012563 -0.735449 -0.677386
1766147936.383136988 208360.769725 2503355.278869 28.151499 0.010041 -0.012403 -0.735545 -0.677288
1766147936.402998686 208360.764598 2503355.428599 28.153103 0.009774 -0.012215 -0.735659 -0.677171
1766147936.422985792 208360.759663 2503355.578197 28.154792 0.009395 -0.011990 -0.735800 -0.677028
1766147936.442968607 208360.754428 2503355.727957 28.156393 0.009094 -0.011730 -0.735881 -0.676948
1766147936.463482857 208360.748578 2503355.877885 28.158097 0.009015 -0.011448 -0.735984 -0.676842
1766147936.483023405 208360.742570 2503356.027637 28.159880 0.008830 -0.011022 -0.736102 -0.676724
1766147936.503021240 208360.736333 2503356.177476 28.161506 0.008673 -0.010659 -0.736162 -0.676665
1766147936.523100853 208360.729765 2503356.327561 28.163170 0.008571 -0.010322 -0.736225 -0.676604
1766147936.543053150 208360.723166 2503356.477607 28.164790 0.008523 -0.009980 -0.736248 -0.676584
1766147936.563610315 208360.716498 2503356.627679 28.166077 0.008336 -0.009619 -0.736240 -0.676601
1766147936.583093166 208360.709841 2503356.777759 28.167068 0.008127 -0.009227 -0.736267 -0.676579
1766147936.603042841 208360.702955 2503356.927964 28.168120 0.008144 -0.008866 -0.736311 -0.676537
1766147936.623051882 208360.695868 2503357.078514 28.169417 0.008215 -0.008362 -0.736288 -0.676567
1766147936.642990828 208360.688528 2503357.229347 28.170754 0.008345 -0.008075 -0.736287 -0.676570
1766147936.663548946 208360.681661 2503357.380549 28.172078 0.008540 -0.007890 -0.736317 -0.676537
1766147936.682979822 208360.675184 2503357.532268 28.173402 0.008793 -0.007929 -0.736311 -0.676540
1766147936.702959538 208360.669161 2503357.684330 28.174858 0.009022 -0.008249 -0.736321 -0.676522
1766147936.722996712 208360.663361 2503357.836705 28.176360 0.009273 -0.008664 -0.736346 -0.676486
1766147936.743120193 208360.657604 2503357.989336 28.178021 0.009644 -0.009062 -0.736392 -0.676426
1766147936.788244486 208360.651661 2503358.142110 28.179760 0.010156 -0.009418 -0.736445 -0.676356
1766147936.795392990 208360.645929 2503358.295087 28.181446 0.010663 -0.009887 -0.736502 -0.676279
1766147936.802977800 208360.640553 2503358.448163 28.183281 0.011032 -0.010485 -0.736542 -0.676220
1766147936.823097229 208360.635021 2503358.601191 28.185137 0.011522 -0.010981 -0.736585 -0.676157
1766147936.842994452 208360.629289 2503358.754080 28.186808 0.011867 -0.011385 -0.736589 -0.676141
1766147936.863556862 208360.623584 2503358.907011 28.188470 0.012234 -0.011843 -0.736610 -0.676104
1766147936.882966518 208360.617497 2503359.059810 28.190149 0.012611 -0.012207 -0.736637 -0.676061
1766147936.902978897 208360.611692 2503359.212257 28.191727 0.012829 -0.012473 -0.736618 -0.676072
1766147936.923039913 208360.606082 2503359.364716 28.193280 0.013046 -0.012865 -0.736616 -0.676063
1766147936.943025827 208360.600384 2503359.517047 28.194775 0.013125 -0.013200 -0.736623 -0.676048
1766147936.963657379 208360.594463 2503359.669127 28.196264 0.013195 -0.013372 -0.736614 -0.676053
1766147936.982993603 208360.588727 2503359.821135 28.197733 0.013239 -0.013472 -0.736618 -0.676045
1766147937.003048182 208360.583164 2503359.972970 28.198975 0.013176 -0.013514 -0.736623 -0.676041
1766147937.023003578 208360.577659 2503360.124636 28.199944 0.012923 -0.013560 -0.736604 -0.676065
1766147937.043045759 208360.572364 2503360.276113 28.200725 0.012564 -0.013604 -0.736619 -0.676055
1766147937.064543962 208360.567200 2503360.427544 28.201237 0.012264 -0.013615 -0.736638 -0.676039
1766147937.083103180 208360.562384 2503360.578930 28.201469 0.011793 -0.013632 -0.736663 -0.676020
1766147937.103187323 208360.557774 2503360.730313 28.201513 0.011215 -0.013619 -0.736700 -0.675989
1766147937.123226881 208360.552952 2503360.881679 28.201630 0.010768 -0.013610 -0.736726 -0.675969
1766147937.143213987 208360.547879 2503361.033049 28.201662 0.010307 -0.013428 -0.736744 -0.675960
1766147937.164074421 208360.542838 2503361.184461 28.201656 0.009995 -0.013358 -0.736763 -0.675945
1766147937.183015108 208360.537515 2503361.335880 28.201617 0.009668 -0.013167 -0.736765 -0.675951
1766147937.203007936 208360.532063 2503361.487443 28.201674 0.009376 -0.013031 -0.736724 -0.676003
1766147937.222965240 208360.526549 2503361.639192 28.201867 0.009227 -0.012912 -0.736708 -0.676025
1766147937.243028879 208360.520652 2503361.791055 28.202055 0.009066 -0.012754 -0.736658 -0.676084
1766147937.265912056 208360.515118 2503361.943085 28.202158 0.008750 -0.012705 -0.736581 -0.676174
1766147937.282998800 208360.509503 2503362.095523 28.202394 0.008731 -0.012907 -0.736507 -0.676250
1766147937.303029537 208360.503998 2503362.248106 28.202916 0.008799 -0.013090 -0.736440 -0.676319
1766147937.323025942 208360.498525 2503362.401010 28.203527 0.008797 -0.013322 -0.736383 -0.676376
1766147937.342998266 208360.493080 2503362.554127 28.204334 0.008921 -0.013618 -0.736355 -0.676400
1766147937.364586592 208360.487426 2503362.707210 28.205302 0.009149 -0.013830 -0.736343 -0.676405
1766147937.382971287 208360.481810 2503362.860376 28.206415 0.009492 -0.014012 -0.736373 -0.676364
1766147937.402975321 208360.475980 2503363.013540 28.207659 0.009810 -0.014122 -0.736381 -0.676349
1766147937.423026323 208360.470282 2503363.166653 28.208927 0.010021 -0.014276 -0.736390 -0.676332
1766147937.443087578 208360.464724 2503363.319667 28.210192 0.010163 -0.014461 -0.736404 -0.676311
1766147937.464651585 208360.459280 2503363.472627 28.211418 0.010282 -0.014686 -0.736418 -0.676289
1766147937.483056068 208360.453852 2503363.625333 28.212596 0.010270 -0.014807 -0.736415 -0.676290
1766147937.502982855 208360.448057 2503363.778008 28.213850 0.010311 -0.014861 -0.736400 -0.676304
1766147937.522985935 208360.442059 2503363.930667 28.215135 0.010469 -0.014817 -0.736366 -0.676340
